,Res_3_2_phi,Res_3_2_psi,Res_4_3_phi,Res_4_3_psi,Res_5_4_phi,Res_5_4_psi,Res_8_4_phi,Res_8_4_psi,Res_8_4_omega,Res_9_8_phi,Res_9_8_psi,Res_6_5_phi,Res_6_5_psi,Res_7_6_phi,Res_7_6_psi,Res_9_8_phi,Res_9_8_psi,Res_10_9_phi,Res_10_9_psi,Res_11_8_phi,Res_11_8_psi,Res_11_8_omega,Res_12_11_phi,Res_12_11_psi,Res_14_11_phi,Res_14_11_psi
2097,-152.40504015502862,-88.3166644860885,-113.76644248793468,-78.52713322307041,152.51004308160034,74.57342866024702,110.4127040546332,96.40915240376594,65.99806238427138,125.91361777729871,-93.72477709988975,151.22254257758877,-84.82149889555092,-163.3064830314559,-142.29242517254943,125.91361777729871,-93.72477709988975,-121.82000544281438,-81.26270702414755,79.38743814545818,-96.91546699715369,-174.71243614989183,-113.22445287267222,-61.488169950910006,141.89913241327955,-67.58955259789633
2098,-132.72254958669708,-80.11431541469263,-131.81085224418896,-75.9590187972772,175.3562107400993,80.06530595591694,129.68265312120135,62.899260334744554,59.16866386560783,163.10003785112684,-106.59937794541956,140.44588671709647,-100.36460691393725,-121.8946817118094,-81.79387479923878,163.10003785112684,-106.59937794541956,-134.5142038146897,-80.51010171407363,80.46957039163644,-97.072128001649,-143.3899560855973,-112.79493937239374,-65.16076701560131,129.31834483621248,-84.32563781773968
2099,-146.27469677985815,-77.4121821534698,-122.51172394826403,-76.29700704913192,165.49422662947595,83.66382230760169,112.32043662460336,86.97900113107008,67.89019820991606,148.08773922255273,-82.9739060615175,139.09015892344834,-124.11153368860693,-126.11924380560484,-70.66932120690157,148.08773922255273,-82.9739060615175,-137.2824446529565,-96.80152837723485,62.717356940327896,-85.93892943707873,-161.78377385451446,-106.83611964631339,-74.55981811105231,128.73601010155025,-77.16220610371458
2100,-146.58507347754997,-90.67617573121929,-119.7675319826693,-69.01430152895941,155.86324687849392,79.13436739553835,122.14905638016923,70.0127140457472,46.877173478297976,154.66054224858485,-91.65251961509935,155.81550243251345,-107.32989439972755,-162.01055527047038,-82.1981640616041,154.66054224858485,-91.65251961509935,-102.45948015147565,-68.62085445983406,74.97955245302884,-90.96324375514094,-153.25273913108438,-111.0593937471697,-94.48467037281159,162.48295830367374,-42.522671989395946
2101,-113.4909685031551,-59.248693906934506,-126.41615616196832,-72.37615760104707,132.08440422520843,71.88467719763966,102.57031217342806,47.46585998941109,76.55803058597249,154.20796301075143,-78.35307707833297,164.51812032409848,-105.24033247949339,-127.44717256534184,-60.13539621300146,154.20796301075143,-78.35307707833297,-118.7833638314129,-76.99377615926363,78.04308041051266,-96.05134304663036,-163.87212356968334,-110.65000229892895,-86.78335152305478,139.29864442892335,-58.51949228749208
2102,-128.117974563156,-92.32458100610046,-121.54125815400694,-67.83451932961498,134.15145205096675,76.45008914897103,115.1399745893628,65.70507791444297,58.2388538222834,157.83828138698848,-83.52853923998651,155.17534620691728,-89.89379014556329,-130.36411763651338,-68.46703226285355,157.83828138698848,-83.52853923998651,-129.70629721537694,-87.99237231194067,69.35711537153955,-82.4905919339792,-168.191048435245,-94.75511351050412,-94.67400015496982,142.82193867319566,-69.13806647209103
2103,-121.3286406107621,-92.72321731070626,-131.2944538693095,-89.01898490634929,137.8294792084932,66.39861245706155,126.34924934197005,73.03275003255246,52.331590496437315,145.3656283738015,-104.48557742410836,163.2551433075326,-91.62923235399586,-135.03797144112283,-77.37073909422462,145.3656283738015,-104.48557742410836,-125.75443012965536,-69.09749011768756,81.76779248203239,-81.04433240881997,-171.90602864949756,-109.45002258565103,-65.61016890561524,146.8949054691526,-59.90437404568314
2104,-136.36569716486053,-71.631222191447,-127.80263752733862,-81.35082248915994,127.07440638314577,61.07879450942687,120.71627277431867,46.36931865137416,71.76025957563564,169.2064540299391,-102.62257813012549,164.11888284391281,-102.22705568983655,-113.62876812569729,-59.60402579841195,169.2064540299391,-102.62257813012549,-120.8112823757077,-75.87555021433177,69.75699671457636,-86.70857391259152,-167.36658248104587,-98.38400113140814,-83.40033343181634,141.81158064740237,-76.0013223603503
2105,-125.70650239301128,-80.81187092268421,-93.01556638029477,-65.63839179226962,145.57659455988892,85.54066124944906,117.53417507198733,76.53968734097485,48.44679531258762,128.0148388323137,-96.90309778138214,172.90194731865986,-91.6912130620837,-131.53001377919148,-77.10569282989353,128.0148388323137,-96.90309778138214,-137.9462041219057,-64.7386583208531,72.47387064894646,-105.4900467351638,-166.59239703460884,-95.48239759965647,-77.32391894192462,136.74319161515558,-67.69100135890193
2106,-114.52472677657762,-66.22185833157693,-104.4711427690765,-86.92298959411441,159.42730404157146,75.95966971766359,116.69205008250474,77.22913186340288,70.27225437167662,108.16667149887458,-86.92169564343776,167.86951393934729,-81.77152247420726,-130.09131238179856,-67.21943969276786,108.16667149887458,-86.92169564343776,-112.96293978238239,-66.63411405931392,72.23688276589844,-105.98056027611301,-163.69304570957675,-117.45198845739773,-67.00288874984814,139.37065597942217,-74.79830357426312
2107,-128.7447455654318,-88.55639964254235,-127.10162320054978,-61.00015944428156,165.85118430288205,72.68349271182804,108.7270687831724,95.94850487795925,51.64146585024368,137.04062129651555,-84.3435732949517,176.1192270300038,-114.8674674645858,-105.74616716151863,-66.15555257485568,137.04062129651555,-84.3435732949517,-113.31008600900167,-59.02451171898481,73.617509955411,-88.62467726283111,-153.9163672415372,-102.01533703017776,-78.43846942562688,127.75910787397068,-73.88058490558959
2108,-126.94711014516,-69.04544260612847,-111.38797548792573,-72.57890296286806,158.82450927865267,84.22955067009678,146.64812884148114,70.80584418549672,52.54744271865408,126.62129863060647,-61.24356199510498,155.73990824682505,-98.93253054024672,-110.36746877980639,-57.83975871219351,126.62129863060647,-61.24356199510498,-143.05917385190412,-140.73251940048667,86.31879086923938,-83.44838783103455,177.62244891986532,-120.37521300854549,-73.20986376429786,137.54446008241285,-64.55217565773049
2109,-155.84282025982967,-81.23746840210785,-122.98531721543141,-79.21926702048314,158.76555484656902,73.35617403755788,167.15626161599874,80.43009016355742,34.57513383494323,154.30068049691184,-84.46608374504771,151.92816844694855,-107.68976054105559,-152.61286323752716,-89.94897357438933,154.30068049691184,-84.46608374504771,-148.16244680241846,-136.82434396393026,85.29539887965655,-100.70644158313956,-147.7917420915389,-104.47219167583351,-74.41948663999686,146.91790808439322,-81.35878223129316
2110,-134.4603160108285,-56.292075236788435,-113.34861412296264,-92.13267489626524,144.77935499857315,67.3206247767862,151.48027774689945,57.55814089484194,58.05042105783273,138.7573650885929,-102.09034439206934,134.20225327693845,-68.85866004095902,-138.1200766187046,-131.96427640922732,138.7573650885929,-102.09034439206934,-144.64661437830603,-82.16434597431,59.99698326568349,-96.29365306823179,-120.74792365750773,-106.67389006694847,-72.01640770298027,143.37447973064525,-67.35625570335935
2111,-110.75940495113686,-84.0486671246203,-147.24980584384045,-92.33507351251185,143.61770438206082,74.13704998440217,172.58145246664165,66.57897061062197,57.06361778745954,143.7418972276832,-69.05156362471403,171.00452174399712,-108.56875697448302,-107.62127254250014,-81.66634564943092,143.7418972276832,-69.05156362471403,-125.21620289020092,-75.65255806406822,112.49833256062475,-62.18623669663417,177.30358784425653,-103.95377403759659,-77.54899423981118,136.6012849273911,-85.2561515984503
2112,-141.09312944633754,-92.5065968753928,-106.20656204096966,-75.63688119570054,163.04626571607557,110.28154068415756,173.55947419976073,61.03941603041381,48.64290033644644,160.98520637522785,-85.49085605796392,95.91310518061798,-81.5082036255127,-144.7912017290381,-105.12158975574286,160.98520637522785,-85.49085605796392,-124.18261548955154,-63.55918330654955,100.17220642480147,-77.61403643871186,-146.8354903907106,-100.57625662813972,-85.23977320133105,139.34402106760146,-76.17628881885773
2113,-126.06378182303703,-81.91956837054637,-149.6371496907233,-68.59120015057319,167.1033109101255,77.56304459947468,-166.23333035659164,71.49601766230191,54.92257838519001,138.94035258253186,-110.74843976660935,95.12341661615959,-88.7324600065212,-128.8700848789149,-90.27828127161726,138.94035258253186,-110.74843976660935,-129.2808331679687,-66.31536310715855,96.93684353321423,-72.76101253081816,-155.44364705135342,-103.28134030191022,-74.20329638945681,142.23287431679532,-65.75817638754407
2114,-114.96538038044622,-56.806069432175384,-122.56614551782339,-68.8962210031883,133.11233921449016,75.80175817098278,176.36262643695312,76.5643866757622,67.8742468646959,139.4046672640427,-103.33177582182192,100.74966478209991,-93.96817715144712,-131.40626577685612,-66.79848316197612,139.4046672640427,-103.33177582182192,-134.87305743753294,-84.13026245428738,103.99141786454236,-78.76921820797382,-135.0171951841764,-115.45154078099253,-76.56031325538756,142.53793882985119,-85.04949067893281
2115,-124.67472261365572,-82.3587420858607,-104.09771839134717,-72.11706613012385,117.32698730713915,72.76891937563033,-171.9396871576883,64.96060885738125,65.3845837991869,160.27735529694414,-63.22376470565419,98.893917866901,-67.27224341194129,-138.26231868747223,-70.89550466439051,160.27735529694414,-63.22376470565419,-146.4940459629708,-109.6200042259738,94.3507795423206,-127.12882947737577,-86.23800566820285,-102.85503160276905,-74.5297787839297,140.80759888318462,-73.32427510337003
2116,-159.28316559487175,-85.57023677615898,-137.6177915902089,-78.95663307011074,144.84263917652194,71.44112412686162,171.58032829170932,61.1778190319211,70.09516377696688,157.46244127079703,-104.60979074868953,75.63082734032784,-95.95560857726643,-140.3071169193957,-83.56381309366006,157.46244127079703,-104.60979074868953,-140.1661049122939,-86.30517109234098,62.89373514105254,-80.36795246163123,-119.77717905015953,-112.96063838845568,-70.89366687895694,139.13012237555375,-65.912201796799
2117,-99.16373196456841,-70.33102707861453,-130.40175193317873,-67.00477094682189,130.83692837893372,53.63053451161912,-176.13778095995056,91.31576093492988,64.89793512884063,166.7591977846159,-74.6558900228185,118.57100473737769,-78.2803164864047,-151.48962293247976,-149.0343859059145,166.7591977846159,-74.6558900228185,-130.02284625184066,-80.46679134970644,159.24488409930973,-85.85011802623723,-164.7636642162472,-107.16550024175494,-83.53322195917241,143.95388532655454,-66.86780405347395
2118,-134.13588070030897,-89.72414018069611,-131.75812196886702,-44.57399541157828,143.14019315037393,76.57426005085401,-165.81459742206653,76.04645644281717,46.59652739359494,169.3310041958094,-81.21519834746867,141.74775327163735,-72.20880270321976,-160.75206586096564,-95.99379357679709,169.3310041958094,-81.21519834746867,-112.37455335904693,-56.646358297682546,146.3076297681919,-86.66833661774284,-160.47470539559745,-105.23432835673917,-74.8101325785165,132.25392680237118,-84.75824604366629
2119,-142.20500816121876,-78.30916521890846,-122.09390408173141,-58.11877333177,119.7480022068031,67.5786763717794,-152.4160021528206,64.93083987301326,55.17733292998395,157.48056062363446,-79.24990984805079,113.43384061429497,-112.42109048710851,-148.02735588871633,-91.39099168490807,157.48056062363446,-79.24990984805079,-129.63040023035074,-75.37317097240944,147.2038402995201,-175.15228250061142,-89.38281096669053,-106.3511684690444,-67.05371859045444,153.339991539484,-80.85993074693748
2120,-141.39569947859155,-83.16253631852824,-110.53706963233266,-99.37476815577608,134.6398131758625,78.87157811047949,-156.93639705906227,82.66489405816144,54.31599618046823,146.21728034408025,-76.63379449641914,108.55781554828896,-130.17535584098854,-119.24334512130204,-77.55081307056143,146.21728034408025,-76.63379449641914,-137.20165121540282,-75.60589893535642,176.94879070048162,-74.29026930276397,170.22712267326438,-109.44080679883689,-75.70051386035058,143.78531187099506,-72.73630583709951
2121,-102.35867103062532,-52.62978393271936,-117.93723960767356,-80.83283400997071,134.91184157701812,63.914569726547306,-167.49731431529062,82.59727010798889,44.53808154039832,169.91161207820676,-74.86715700273292,102.25451746019954,-94.92110745435781,-129.2715591973173,-88.19582848530005,169.91161207820676,-74.86715700273292,-139.30213450382706,-97.39212011183321,157.82894835910892,-71.93346399262349,-165.7019275030237,-94.54699130671217,-79.34924874185738,150.68402785640518,-75.36249526341422
2122,-118.7102119213264,-75.70823000358642,-119.50930711396305,-69.14578149627873,112.84294051200037,76.57215755413236,-168.98193076499498,90.23963170465102,63.91836090973795,157.83009199814558,-74.48355497440171,95.63202491318084,-94.8529409775268,-135.53126508188845,-88.82309797208815,157.83009199814558,-74.48355497440171,-120.971074030696,-68.35658258702944,152.58674429058283,-65.47258647002026,169.91312329793743,-113.15811935095009,-77.21997727026084,144.53718901081885,-72.65168894698057
2123,-144.58245069213575,-75.61016415892534,-145.00944045775054,-76.16507739480237,68.02056538469454,70.27932316151805,169.9207855745569,139.3538127934245,54.94425527590819,168.26859271786702,-98.17478000715847,91.6913712516759,-90.00711332502497,-121.41008982455557,-78.32597690482048,168.26859271786702,-98.17478000715847,-120.85187303848193,-84.55020263865846,158.88908563268896,-93.94785533620146,177.02450266299584,-94.55177844216084,-79.26245963907435,135.23371095893904,-72.24116664564806
2124,-116.5130525432414,-72.2524595834212,-135.61129816738372,-84.45126393706498,88.2862631018869,67.75273656251387,178.90827245134804,73.7792255145125,57.52392659778618,163.14070735463022,-86.38679543535396,89.25501858015313,-106.57095639106768,-112.3029694353337,-61.37666654171277,163.14070735463022,-86.38679543535396,-118.89215865396163,-65.94773008602877,104.9698854386286,-99.1720154100684,-126.12148895922329,-107.93561422422097,-73.06191408775851,141.65962605641192,-70.40506275716409
2125,-132.16743395942063,-70.72795004061331,-113.7575119626689,-59.8075251577057,119.60566954715516,58.09587466225469,-163.8530020410141,80.63421619514939,81.80378106403568,156.0128130034744,-87.66918360399737,96.69732503661943,-139.37191285722957,-113.50670265370596,-71.44731630260894,156.0128130034744,-87.66918360399737,-135.9611059669948,-76.71977550957065,135.93146102759783,-100.70271017928343,-165.58648707471497,-107.65734404290451,-81.17806357091358,146.71502705283484,-72.01327917074914
2126,-101.2333176619458,-56.20712152623739,-126.41077064546587,-68.6668658482632,147.81020721438696,67.32582693185114,-159.68471621201226,73.56812848763624,44.30721774792799,168.5182922261406,-88.41375932687023,104.02294264638391,-138.1103905467609,-117.43983237163432,-76.37767392917142,168.5182922261406,-88.41375932687023,-142.62599100251308,-81.81396558018625,141.482972644539,-93.07138854492312,-154.93201691129755,-114.33844140343487,-101.89649050386222,158.6282118351005,-53.38381055443218
2127,-121.12454683143095,-63.981753024049205,-142.09463091709756,-76.42508968293107,129.6766644954443,68.14269900799833,-169.25216906797277,54.525751012367714,80.73528218428451,169.6318894512379,-95.57141488192273,132.7367149720242,-85.7872896270443,-167.4519648834599,-100.11188215928478,169.6318894512379,-95.57141488192273,-98.1974574262863,-65.88865766771156,165.88931250951,-77.80153478502794,-170.54517680492944,-110.60788571876856,-79.43590472771565,141.11590728055327,-80.29190278625083
